paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m,inv_T,mol,gram,min,mol_grammin,abs_molco2_g_min,log,centre_temp,centre_celsius,depth_broad,broad_coral
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,31.89189189,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,9.966216215624999e-7,1000,60,1.6610360359374998e-11,1.6610360359374998e-11,-24.820994497212073,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,33.24324324,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,1.0388513512499998e-6,1000,60,1.7314189187499996e-11,1.7314189187499996e-11,-24.77949476634356,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,8.918918919,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,2.7871621621874995e-7,1000,60,4.645270270312499e-12,4.645270270312499e-12,-26.095171560142845,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,12.97297297,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,4.054054053125e-7,1000,60,6.756756755208333e-12,6.756756755208333e-12,-25.720478110939695,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,21.08108108,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,6.5878378375e-7,1000,60,1.0979729729166667e-11,1.0979729729166667e-11,-25.23497029498011,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,44.05405405,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.27978928434875,1.3766891890625e-6,1000,60,2.2944819817708332e-11,2.2944819817708332e-11,-24.49792892090368,-0.469140316758242,3.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,46.75675676,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.27978928434875,1.46114864875e-6,1000,60,2.4352477479166665e-11,2.4352477479166665e-11,-24.438387527051272,-0.469140316758242,3.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,30,C,net photosynthesis,60.27027027,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.27978928434875,1.8834459459374998e-6,1000,60,3.1390765765624995e-11,3.1390765765624995e-11,-24.184507350162782,-0.469140316758242,3.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,75.13513514,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,2.347972973125e-6,1000,60,3.913288288541667e-11,3.913288288541667e-11,-23.96405800786303,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,80.54054054,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,2.5168918918749998e-6,1000,60,4.194819819791666e-11,4.194819819791666e-11,-23.894585635119725,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,31,C,net photosynthesis,87.2972973,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,2.728040540625e-6,1000,60,4.5467342343749996e-11,4.5467342343749996e-11,-23.8140267983648,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,85.94594595,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,2.6858108109374997e-6,1000,60,4.4763513515624994e-11,4.4763513515624994e-11,-23.82962773879107,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,90,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,2.8124999999999998e-6,1000,60,4.6874999999999993e-11,4.6874999999999993e-11,-23.783536631637972,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,32,C,net photosynthesis,94.05405405,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,2.9391891890625e-6,1000,60,4.8986486484375e-11,4.8986486484375e-11,-23.739476641887045,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,80.54054054,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,2.5168918918749998e-6,1000,60,4.194819819791666e-11,4.194819819791666e-11,-23.894585635119725,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,106.2162162,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,3.31925675625e-6,1000,60,5.53209459375e-11,5.53209459375e-11,-23.617869509901826,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,33,C,net photosynthesis,112.2972973,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,3.5092905406249998e-6,1000,60,5.848817567708334e-11,5.848817567708334e-11,-23.562196507298847,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,22.43243243,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,7.010135134375e-7,1000,60,1.1683558557291666e-11,1.1683558557291666e-11,-25.17283851393025,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,27.83783784,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,8.699324324999999e-7,1000,60,1.4498873874999999e-11,1.4498873874999999e-11,-24.95695013331111,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,34,C,net photosynthesis,35.94594595,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,1.1233108109375e-6,1000,60,1.8721846848958333e-11,1.8721846848958333e-11,-24.70132999328388,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,3.513513514,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,1.097972973125e-7,1000,60,1.8299549552083334e-12,1.8299549552083334e-12,-27.02672976401842,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,10.27027027,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,3.2094594593749996e-7,1000,60,5.349099098958333e-12,5.349099098958333e-12,-25.95409296191835,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4c,pop,Montastraea,annularis,35,C,net photosynthesis,7.567567568,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,700,700,umol m^-2  s^-1,npp,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,2.364864865e-7,1000,60,3.9414414416666665e-12,3.9414414416666665e-12,-26.25947461138607,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,7.140828007,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.40648062733848,2.2315087521874997e-7,1000,60,3.719181253645833e-12,3.719181253645833e-12,-26.317517564973492,-0.342448973768512,2.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,7.140828007,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.40648062733848,2.2315087521874997e-7,1000,60,3.719181253645833e-12,3.719181253645833e-12,-26.317517564973492,-0.342448973768512,2.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,8.406650792,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.40648062733848,2.6270783725e-7,1000,60,4.378463954166667e-12,4.378463954166667e-12,-26.154323148443943,-0.342448973768512,2.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,21.22362869,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,6.632383965625e-7,1000,60,1.1053973276041666e-11,1.1053973276041666e-11,-25.228231180103023,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,25.02109705,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,7.819092828125e-7,1000,60,1.3031821380208334e-11,1.3031821380208334e-11,-25.06362695096826,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,28.8185654,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,9.0058016875e-7,1000,60,1.5009669479166666e-11,1.5009669479166666e-11,-24.922326490567816,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,37.78481013,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,1.1807753165624998e-6,1000,60,1.9679588609374995e-11,1.9679588609374995e-11,-24.651439128518106,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,46.64661403,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,1.4577066884375e-6,1000,60,2.4295111473958336e-11,2.4295111473958336e-11,-24.440745959731412,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,50.44408238,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,1.576377574375e-6,1000,60,2.6272959572916665e-11,2.6272959572916665e-11,-24.362480858777854,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,42.9535865,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,1.342299578125e-6,1000,60,2.2371659635416666e-11,2.2371659635416666e-11,-24.52322615294974,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,63.20675105,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,1.9752109703125e-6,1000,60,3.292018283854167e-11,3.292018283854167e-11,-24.13693518610893,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,64.47257384,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,2.0147679324999996e-6,1000,60,3.357946554166666e-11,3.357946554166666e-11,-24.117106380377624,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,34.19935664,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,1.068729895e-6,1000,60,1.7812164916666665e-11,1.7812164916666665e-11,-24.75113946977253,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,36.73100221,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,1.1478438190624999e-6,1000,60,1.9130730317708332e-11,1.9130730317708332e-11,-24.679725156639055,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,51.91983122,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,1.622494725625e-6,1000,60,2.7041578760416666e-11,2.7041578760416666e-11,-24.333645480348103,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,7.721518987,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,2.4129746834375e-7,1000,60,4.021624472395834e-12,4.021624472395834e-12,-26.239335197312165,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,7.721518987,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,2.4129746834375e-7,1000,60,4.021624472395834e-12,4.021624472395834e-12,-26.239335197312165,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,7.721518987,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,inner reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,2.4129746834375e-7,1000,60,4.021624472395834e-12,4.021624472395834e-12,-26.239335197312165,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,12.20203033,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.40648062733848,3.8131344781249997e-7,1000,60,6.355224130208333e-12,6.355224130208333e-12,-25.781743943583578,-0.342448973768512,2.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,14.73576472,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.40648062733848,4.604926475e-7,1000,60,7.674877458333333e-12,7.674877458333333e-12,-25.593068788923684,-0.342448973768512,2.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,29,C,respiration,13.46994193,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.40648062733848,4.2093568531249997e-7,1000,60,7.0155947552083325e-12,7.0155947552083325e-12,-25.682885622616876,-0.342448973768512,2.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,41.47679325,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,1.2961497890624999e-6,1000,60,2.1602496484374996e-11,2.1602496484374996e-11,-24.558212229936725,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,54.1350211,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,1.691719409375e-6,1000,60,2.8195323489583333e-11,2.8195323489583333e-11,-24.291864985439126,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,31,C,respiration,56.66666667,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.15393102597508,1.7708333334374999e-6,1000,60,2.9513888890624996e-11,2.9513888890624996e-11,-24.246160153527264,-0.59499857513191,4.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,52.97363914,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,1.655426223125e-6,1000,60,2.7590437052083336e-11,2.7590437052083336e-11,-24.313551886864932,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,79.55591762,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,2.486122425625e-6,1000,60,4.143537376041667e-11,4.143537376041667e-11,-23.906886161264783,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,32,C,respiration,85.88503154,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,38.028897661970575,2.6839072356249997e-6,1000,60,4.473178726041666e-11,4.473178726041666e-11,-23.83033674264406,-0.720031939136419,5.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,72.06542173,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,2.2520444290625e-6,1000,60,3.753407381770833e-11,3.753407381770833e-11,-24.00577196037231,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,88.52320675,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,2.7663502109374998e-6,1000,60,4.610583684895833e-11,4.610583684895833e-11,-23.800081561164998,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,33,C,respiration,98.64978903,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.9046811090979,3.0828059071874995e-6,1000,60,5.138009845312499e-11,5.138009845312499e-11,-23.691770208072604,-0.844248492009093,6.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,56.98207795,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,1.7806899359374998e-6,1000,60,2.967816559895833e-11,2.967816559895833e-11,-24.24060950550445,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,70.90612859,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,2.2158165184374997e-6,1000,60,3.6930275307291664e-11,3.6930275307291664e-11,-24.021989432250496,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,34,C,respiration,79.76688808,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.781273389387344,2.4927152525e-6,1000,60,4.154525420833333e-11,4.154525420833333e-11,-23.90423781996323,-0.96765621171965,7.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,3.924050633,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,1.2262658228124998e-7,1000,60,2.0437763713541662e-12,2.0437763713541662e-12,-26.916221856933486,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,3.924050633,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,1.2262658228124998e-7,1000,60,2.0437763713541662e-12,2.0437763713541662e-12,-26.916221856933486,-1.09026297267823,8.45689368770764,shallow,hard
wooldridge2014,castillohelmuth2005,figure 4b,pop,Montastraea,annularis,35,C,respiration,3.924050633,ug O2 cm^-2 h^-1,ug_o2,cm^2,hr,NA,NA,NA,M,lab,NA,NA,location,outer reef,0,0,umol m^-2  s^-1,r,16.1,NA,hermatypic coral,4.5,5-Apr,37.65866662842876,1.2262658228124998e-7,1000,60,2.0437763713541662e-12,2.0437763713541662e-12,-26.916221856933486,-1.09026297267823,8.45689368770764,shallow,hard
