rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,tpc_grp,e_se,metabolic_category
1.707881870241721e-10,34.347,-20.829,37.263,0.3641599875448598,NA,1.5875432574258685,2.915999999999997,58.092,6.594999999999999,NA,10_silbiger2019,0.23740489723883146,r
1.1895595625470391e-6,15,-17.986,17.414,0.641432085466128,NA,2.516487044851112,2.4140000000000015,35.400000000000006,3.077,NA,11_dorey2020,0.8030288024477946,r
1.2604393624253337e-10,34.29,-27.228,37.254000000000005,0.31887697356259453,NA,1.5045807345007036,2.9640000000000057,64.482,7.302999999999997,NA,11_silbiger2019,0.21768308663902183,r
1.5187142468478706e-10,35.275999999999996,4.503,Inf,0.3693265490099887,NA,1.597715688772267,Inf,Inf,8.517,NA,12_silbiger2019,2.30809864259125,r
7.352332943522052e-7,15,-15.893,17.392,0.6991834198791418,NA,2.729185962014529,2.3919999999999995,33.285,2.8840000000000003,NA,19_dorey2020,0.5024177960420659,r
7.417768388344003e-7,14.08,-9.891999999999996,16.378,1.1080456183437417,NA,4.994368773353928,2.298,26.269999999999996,3.0969999999999995,NA,20_dorey2020,1.085106000752066,r
1.5154484180480108e-10,33.16,26.732,35.669,3.316756775436081,13.61147237210359,NA,2.5090000000000003,8.936999999999998,1.5319999999999965,-10.294715596667508,3_castillohelmuth2005,0.756878016726847,r
4.410064414187753e-11,34.334,-22.92,46.223,0.3134403102120872,1.077887688521688,1.4948465423542123,11.888999999999996,69.143,10.566000000000003,-0.7644473783096007,33_becker2021,0.06018385866049116,r
4.0966353137826485e-11,33.335,-19.082,44.638999999999996,0.3008033075516,1.2289848991329453,1.4777547981835895,11.303999999999995,63.721,9.760999999999996,-0.9281815915813453,34_becker2021,0.2685767763399502,r
2.7486714158239722e-11,39,6.780000000000001,Inf,0.1552940036101987,NA,1.2130953014953438,Inf,Inf,14.603000000000002,NA,35_becker2021,2.5917967600319223,r
6.104366332998192e-11,34.271,-8.89,45.379999999999995,0.47268213480236854,1.1512955612137348,1.8343531950719476,11.108999999999995,54.269999999999996,8.571000000000005,-0.6786134264113662,36_becker2021,0.08561695593396072,r
3.6774178849811396e-11,35,-20.381999999999998,45.325,0.3666345557895438,0.9339673735754819,1.602943461375855,10.325000000000003,65.707,9.706000000000003,-0.567332817785938,37_becker2021,0.06451216805880614,r
5.011961301489322e-11,35.138,-16.358,44.736000000000004,0.3792979968163679,1.1564384510890973,1.626914263873805,9.598000000000006,61.09400000000001,8.969000000000001,-0.7771404542727294,38_becker2021,0.05648260834997912,r
3.627210421773955e-11,32.334,-3.0470000000000006,48.765,0.5029049735894762,0.9183229369424057,1.9127620707400812,16.430999999999997,51.812,9.250999999999998,-0.4154179633529296,39_becker2021,0.0528685036766041,r
2.36795981760404e-10,33.204,25.236000000000004,35.547,2.7391402014206117,23.416571167306532,NA,2.3429999999999964,10.310999999999993,1.6659999999999968,-20.67743096588592,4_castillohelmuth2005,0.6406842865808136,r
6.224232533571434e-11,34.428,-8.922,48.242000000000004,0.45472997052817,0.7429623220284864,1.7915935592119037,13.814000000000007,57.164,9.534999999999997,-0.28823235150031645,40_becker2021,0.07481634251918362,r
7.578424091231345e-11,35.637,-Inf,44.205,0.27942369413000484,0.8560168608772339,1.4329932531516372,8.567999999999998,Inf,10.575999999999993,-0.576593166747229,41_becker2021,0.03600885374466612,r
4.154236025387574e-11,34.634,-23.899,42.958,0.33467283014437843,1.2799220410333032,1.5364212702924311,8.323999999999998,66.857,9.333000000000002,-0.9452492108889248,42_becker2021,0.13050824927766877,r
3.844426664110473e-11,34.972,-17.064,42.929,0.39737564002317544,1.117052916280544,1.666327555652344,7.957000000000001,59.993,8.369,-0.7196772762573687,43_becker2021,0.048978388370123915,r
4.720224404132716e-11,35.432,-19.328,42.284,0.366670632531039,1.1597937983717053,1.6015944547981271,6.851999999999997,61.611999999999995,8.293000000000003,-0.7931231658406663,44_becker2021,0.036299765301011706,r
3.022130414039389e-11,35.82,-11.800999999999998,43.93,0.44136743597870465,0.9867451895674433,1.7649225555399632,8.11,55.730999999999995,7.942,-0.5453777535887386,45_becker2021,0.10780514625470847,r
3.917347828798005e-11,35.721000000000004,-15.142,48.730000000000004,0.399448711861513,0.43817726367278287,1.6699784816823267,13.009,63.872,9.682000000000002,-0.038728551811269885,46_becker2021,0.08957218090515187,r
5.368077511215344e-11,35.228,-28.393,41.204,0.3059547996712859,1.6645934554043638,1.482957356402967,5.975999999999999,69.59700000000001,8.891999999999996,-1.3586386557330778,47_becker2021,0.039492602709146736,r
3.495827946792083e-11,39,-11.543,Inf,0.1786621767401053,NA,1.2499662153761155,Inf,Inf,12.634999999999998,NA,48_becker2021,2.078142825071854,r
9.130465771928279e-11,34.373,0.9100000000000001,37.086,0.6494479247838646,NA,2.272848903060698,2.713000000000001,36.176,4.2869999999999955,NA,5_silbiger2019,0.22316799915871394,r
1.9305841404517767e-6,15,-20.09,17.435000000000002,0.5600607905519445,NA,2.240632541681225,2.4350000000000023,37.525000000000006,3.274000000000001,NA,6_dorey2020,0.5513069365294572,r
8.408163969856765e-11,30.67,18.551000000000002,59.345,1.662210286655027,0.4654545048446184,NA,28.674999999999997,40.794,6.8239999999999945,1.1967557818104086,6_silbiger2019,1.4926567311314118,r
1.3269643275154507e-6,14.179,-35.912,16.734,0.35395404521871593,NA,1.683690014451578,2.5550000000000015,52.646,5.625,NA,7_dorey2020,1.4138962268799404,r
6.551854193782021e-11,31.104,16.788000000000004,44.914,1.341266819387829,0.7315062563489744,NA,13.810000000000002,28.125999999999998,5.295000000000002,0.6097605630388546,7_silbiger2019,1.5626599616965213,r
7.356451723062678e-11,30.264,20.418,49.785,1.7413734838018489,1.254814027441318,NA,19.520999999999997,29.366999999999997,5.137999999999998,0.4865594563605309,8_silbiger2019,2.771007459589458,r
1.4891854055095163e-10,30.487000000000002,-17.664,46.044,0.35044051438885854,0.5230485818387993,1.575843765652018,15.556999999999995,63.708,10.736000000000004,-0.17260806744994078,9_silbiger2019,0.4948441695202801,r
4.249922087486782e-5,17.154,4.230000000000004,31.251,1.6751019738083883,NA,NA,14.097000000000001,27.020999999999997,5.077,NA,1_howe2001,2.0891261176217695,npp
4.223870359314101e-11,24.154,14.639000000000003,36.356,1.3974794707627782,1.693713202152928,NA,12.202000000000002,21.717,4.0440000000000005,-0.29623373139014975,1_jurriaans2020,0.5089272932785307,npp
5.999680778969245e-11,12,-Inf,27.189999999999998,NA,0.17304844090555965,NA,15.189999999999998,Inf,10.003,NA,1_jurriaans2021,0.13771949923567417,npp
5.346968845531225e-9,30,6.739000000000004,Inf,0.4670295778792845,NA,1.8536456095958542,Inf,Inf,9.094999999999999,NA,1_nakamura2003,0.5139924420882993,npp
2.589340424752273e-11,21.21,-Inf,35.785000000000004,NA,0.5431657069835963,NA,14.575000000000003,Inf,7.405999999999999,NA,1_puntin2023,0.3212289064868079,npp
8.725207605249517e-11,20,-Inf,34.033,NA,0.7144721787921764,NA,14.033000000000001,Inf,6.259,NA,1_rodolfo-metalpa2014,1.5941227487779055,npp
0.0011923302818696241,31.069,19.058999999999997,33.771,1.5668436778003738,NA,NA,2.7020000000000017,14.712000000000003,2.1480000000000032,NA,2_jiang2021,0.36679494519827144,npp
1.9701093060880876e-11,30.998,-Inf,34.428,0.255355137594269,4.150387029502663,1.3929659996248474,3.429999999999996,Inf,9.695999999999998,-3.8950318919083937,2_jurriaans2019,0.1694860503749438,npp
1.8917805657026475e-11,25.201,-Inf,34.653999999999996,0.2214545389711622,0.3689166416644678,1.3381183234944831,9.452999999999996,Inf,9.893999999999998,-0.1474621026933056,2_jurriaans2020,0.11015837456248238,npp
2.5380697196508812e-11,15.837,-Inf,26.495,-0.07627423088238726,1.0212289773627365,0.8983253364275241,10.658000000000001,Inf,7.538,-1.0975032082451237,2_jurriaans2021,0.29245302818483115,npp
5.000021410652906e-9,24.969,-17.439,41.853,0.4177541679260326,0.5735590864973847,1.7652799287642096,16.884,59.292,10.337,-0.15580491857135215,2_nakamura2003,0.11712245987040037,npp
3.1805907596769544e-11,21.918,-11.655000000000001,37.931,-0.03573158062767893,0.8840565301487237,0.9525410120307319,16.012999999999998,49.586,6.768000000000001,-0.9197881107764025,3_jurriaans2020,0.9667665602955089,npp
6.488273253877993e-11,23.002,13.255000000000003,Inf,NA,0.5637489634418608,NA,Inf,Inf,10,NA,3_rodolfo-metalpa2014,24.75154056245379,npp
1.994704406363377e-11,24.401,11.835999999999999,55.495,NA,0.6520022254465451,NA,31.093999999999998,43.659,5.494,NA,4_jurriaans2020,3.075117179338314,npp
9.50734784785004e-11,31.119,-Inf,34.03,0.31769829422988866,NA,1.5071525062143643,2.9110000000000014,Inf,7.220000000000002,NA,4_jurriaans2021,0.12091787452997642,npp
5.197516673046096e-11,27.506,-Inf,33.104,0.4021002161066741,1.7575873658111663,1.6990499012966114,5.597999999999999,Inf,10.258000000000003,-1.355487149704492,5_rodolfo-metalpa2014,0.18660935487764244,npp
9.668602230391074e-11,31.144,-Inf,34.038,0.3369206560844724,NA,1.5448279184375262,2.8939999999999984,Inf,6.957999999999998,NA,7_jurriaans2019,0.11937452099246014,npp
8.669452305373032e-11,24.614,10.466000000000001,39.032,1.009397627069544,1.3287058535743883,3.8465843109744142,14.417999999999996,28.565999999999995,5.425999999999998,-0.31930822650484436,7_rodolfo-metalpa2014,2.819363006797336,npp
1.990650429735069e-11,24.629,15.774999999999999,56.319,NA,0.6834983183090465,NA,31.69,40.544000000000004,5.257999999999999,NA,8_jurriaans2019,2.2567648661089867,npp
4.67540910917871e-11,30.545,-Inf,34.561,0.0020500477498028,3.297871266029881,1.0033707534283294,4.015999999999998,Inf,10.725999999999999,-3.295821218280078,9_jurriaans2019,0.08414949142525152,npp
1.8494076236371222e-10,32.467,23.494999999999997,35.614,2.216683761770858,7.145616675465008,NA,3.1469999999999985,12.119,2.1899999999999977,-4.928932913694149,1_castillohelmuth2005,1.0533886739056497,npp
8.512265100448126e-11,29.936,-17.874000000000002,40.598,0.24937647069977356,1.500812616288525,1.3985998402125832,10.661999999999999,58.472,8.948,-1.2514361455887513,1_silbiger2019,1.1965310093014438,npp
5.909883259271512e-11,28.183,-0.2579999999999991,42.271,0.5407465129669374,1.427958201800069,2.0256781651377533,14.088000000000001,42.528999999999996,7.622,-0.8872116888331315,17_becker2021,0.3026537557583494,npp
4.490295243596588e-11,28.630000000000003,6.661000000000001,43.022999999999996,0.7945941022810179,1.3278394917726226,2.8237597231073472,14.392999999999994,36.361999999999995,6.773,-0.5332453894916047,18_becker2021,0.7051645496059561,npp
6.351572013887432e-11,29.234,-2.1679999999999993,40.659,0.6632897976610074,1.451741841294728,2.380496681062359,11.424999999999997,42.827,7.2520000000000024,-0.7884520436337207,19_becker2021,0.21403238963820054,npp
2.6384634355336733e-10,32.576,22.267000000000003,34.961,2.042279965017036,10.237647342179542,NA,2.384999999999998,12.693999999999996,2.179000000000002,-8.195367377162507,2_castillohelmuth2005,0.545426686923875,npp
1.1505577748541508e-10,29.154,20.161,36.96,2.1329809552151735,1.4070763293574688,NA,7.806000000000001,16.799,3.1679999999999993,0.7259046258577047,2_silbiger2019,2.6911958586451292,npp
6.211147335557907e-11,27.096,8.779000000000003,50.75,0.9164063523417814,0.8619326573474143,3.38198414504318,23.654,41.971,7.778000000000002,0.05447369499436705,20_becker2021,0.4784903853663092,npp
5.227439419564661e-11,28.624000000000002,4.850000000000001,41.507999999999996,0.7406719603466372,1.4961633985620248,2.6337070240239857,12.883999999999993,36.657999999999994,6.678000000000001,-0.7554914382153877,21_becker2021,0.5553391633163496,npp
5.794158644216605e-11,29.031,-12.626999999999999,39.429,0.509382837762665,1.5448207059439085,1.948690722025688,10.398000000000003,52.056,8.125999999999998,-1.0354378681812435,22_becker2021,0.2778168016748478,npp
4.4346871134006565e-11,27.25,8.783999999999999,43.205,1.1110313359123178,1.219061677282491,NA,15.954999999999998,34.421,6.4929999999999986,-0.10803034137017309,23_becker2021,0.7187539995837119,npp
5.1590899061558124e-11,28.61,-11.416,43.192,0.41111673775961716,1.1555432844650682,1.712217408450456,14.582,54.608000000000004,9.355999999999998,-0.7444265467054509,24_becker2021,0.23675370606431834,npp
5.0344166030924934e-11,28.426000000000002,6.768000000000001,43.693,0.7211084680656632,1.3589063201527918,2.5647191192415777,15.266999999999996,36.925,6.931999999999999,-0.6377978520871286,25_becker2021,0.6094085273042789,npp
