tpc_grp,latitude,species,mol_gCmin,inv_T,temp,metabolic_category,study_id,paper_unit
1_iglesios-prieto1992,21.4691,microadriaticum,-5.9014673577501615e-9,37.65866662842876,35,npp,iglesios-prieto1992,1
1_leggat2004,-18.37,sp.,4.344114105079571e-8,38.53401335397749,28,npp,leggat2004,1
1_leggat2004,-18.37,sp.,5.708721560933069e-8,38.40648062733848,29,npp,leggat2004,1
1_leggat2004,-18.37,sp.,4.6265878460867655e-8,38.15393102597508,31,npp,leggat2004,1
1_leggat2004,-18.37,sp.,3.803047253106605e-8,37.9046811090979,33,npp,leggat2004,1
1_leggat2004,-18.37,sp.,1.7764914650098094e-8,37.53685305369666,36,npp,leggat2004,1
1_leggat2004,-18.37,sp.,1.3808690211467184e-8,37.4158249929077,37,npp,leggat2004,1
1_leggat2004,-18.37,sp.,-4.838670590800085e-9,37.295574872409844,38,npp,leggat2004,1
1_leggat2004,-18.37,sp.,-8.813090255068668e-10,37.17609521560251,39,npp,leggat2004,1
1_leggat2004,-18.37,sp.,-1.4498954654458246e-9,37.05737864138695,40,npp,leggat2004,1
2_leggat2004,-18.37,sp.,5.7410172661870484e-8,38.40648062733848,29,npp,leggat2004,2
2_leggat2004,-18.37,sp.,6.072162012208413e-8,38.27978928434875,30,npp,leggat2004,2
2_leggat2004,-18.37,sp.,5.50675965772836e-8,38.028897661970575,32,npp,leggat2004,2
2_leggat2004,-18.37,sp.,4.917476673206887e-8,37.65866662842876,35,npp,leggat2004,2
2_leggat2004,-18.37,sp.,4.602707216045344e-8,37.53685305369666,36,npp,leggat2004,2
2_leggat2004,-18.37,sp.,3.221951907564856e-8,37.4158249929077,37,npp,leggat2004,2
2_leggat2004,-18.37,sp.,-8.790346631785478e-10,37.17609521560251,39,npp,leggat2004,2
2_leggat2004,-18.37,sp.,3.3944610856769117e-9,37.05737864138695,40,npp,leggat2004,2
1_yang2022,18.13,voratum,1.2452969529103987e-5,38.79163670917708,26,npp,yang2022,1
1_yang2022,18.13,voratum,1.3321781353826028e-5,38.27978928434875,30,npp,yang2022,1
1_yang2022,18.13,voratum,9.267326160889468e-6,37.781273389387344,34,npp,yang2022,1
1_russnak2021,21.4691,minutum,1.1440547609848486e-5,40.9836416088657,10,npp,russnak2021,1
1_russnak2021,21.4691,minutum,2.2977234272727276e-5,40.27249044438772,15,npp,russnak2021,1
1_russnak2021,21.4691,minutum,3.9128595606060615e-5,39.58559823145258,20,npp,russnak2021,1
1_russnak2021,21.4691,minutum,4.3743270265151524e-5,38.92174449622782,25,npp,russnak2021,1
1_russnak2021,21.4691,minutum,4.835794492424242e-5,38.27978928434875,30,npp,russnak2021,1
1_russnak2021,21.4691,minutum,1.3747884939393939e-5,37.65866662842876,35,npp,russnak2021,1
1_russnak2021,21.4691,minutum,-1.8554837715909095e-5,37.05737864138695,40,npp,russnak2021,1
3_russnak2021,-8.7832,psygmophilum,1.4901553606060605e-5,40.9836416088657,10,npp,russnak2021,3
3_russnak2021,-8.7832,psygmophilum,4.3743270265151524e-5,40.27249044438772,15,npp,russnak2021,3
3_russnak2021,-8.7832,psygmophilum,7.489232424242425e-5,39.58559823145258,20,npp,russnak2021,3
3_russnak2021,-8.7832,psygmophilum,1.0142670359848487e-4,38.92174449622782,25,npp,russnak2021,3
3_russnak2021,-8.7832,psygmophilum,8.066066757575759e-5,38.27978928434875,30,npp,russnak2021,3
3_russnak2021,-8.7832,psygmophilum,1.4901553606060605e-5,37.65866662842876,35,npp,russnak2021,3
3_russnak2021,-8.7832,psygmophilum,-3.816720503787879e-5,37.05737864138695,40,npp,russnak2021,3
5_russnak2021,-8.7832,minutum,9.662956090909092e-6,40.9836416088657,10,npp,russnak2021,5
5_russnak2021,-8.7832,minutum,1.3141620284090911e-5,40.27249044438772,15,npp,russnak2021,5
5_russnak2021,-8.7832,minutum,2.3577612863636367e-5,39.58559823145258,20,npp,russnak2021,5
5_russnak2021,-8.7832,minutum,2.1258503401515153e-5,38.92174449622782,25,npp,russnak2021,5
5_russnak2021,-8.7832,minutum,9.662956090909092e-6,38.27978928434875,30,npp,russnak2021,5
5_russnak2021,-8.7832,minutum,-2.5123685837121215e-5,37.65866662842876,35,npp,russnak2021,5
5_russnak2021,-8.7832,minutum,-4.367656151515152e-5,37.05737864138695,40,npp,russnak2021,5
7_russnak2021,-8.7832,psygmophilum,2.1258503401515153e-5,40.9836416088657,10,npp,russnak2021,7
7_russnak2021,-8.7832,psygmophilum,4.329004329545455e-5,40.27249044438772,15,npp,russnak2021,7
7_russnak2021,-8.7832,psygmophilum,7.227891155303031e-5,39.58559823145258,20,npp,russnak2021,7
7_russnak2021,-8.7832,psygmophilum,8.15553493939394e-5,38.92174449622782,25,npp,russnak2021,7
7_russnak2021,-8.7832,psygmophilum,6.880024738636364e-5,38.27978928434875,30,npp,russnak2021,7
7_russnak2021,-8.7832,psygmophilum,4.676870750000001e-5,37.65866662842876,35,npp,russnak2021,7
7_russnak2021,-8.7832,psygmophilum,-2.7442795299242423e-5,37.05737864138695,40,npp,russnak2021,7
9_russnak2021,21.4691,minutum,1.3257575757575758e-5,40.9836416088657,10,npp,russnak2021,9
9_russnak2021,21.4691,minutum,3.371212121212122e-5,40.27249044438772,15,npp,russnak2021,9
9_russnak2021,21.4691,minutum,4.962121212121212e-5,39.58559823145258,20,npp,russnak2021,9
9_russnak2021,21.4691,minutum,6.439393939393939e-5,38.92174449622782,25,npp,russnak2021,9
9_russnak2021,21.4691,minutum,5.871212121212122e-5,38.27978928434875,30,npp,russnak2021,9
9_russnak2021,21.4691,minutum,1.8939393939393941e-6,37.65866662842876,35,npp,russnak2021,9
9_russnak2021,21.4691,minutum,-2.6515151515151516e-5,37.05737864138695,40,npp,russnak2021,9
11_russnak2021,21.4691,trenchii,3.0303030303030305e-6,40.9836416088657,10,npp,russnak2021,11
11_russnak2021,21.4691,trenchii,9.848484848484848e-6,40.27249044438772,15,npp,russnak2021,11
11_russnak2021,21.4691,trenchii,2.007575757575758e-5,39.58559823145258,20,npp,russnak2021,11
11_russnak2021,21.4691,trenchii,2.916666666666667e-5,38.92174449622782,25,npp,russnak2021,11
11_russnak2021,21.4691,trenchii,1.6666666666666667e-5,38.27978928434875,30,npp,russnak2021,11
11_russnak2021,21.4691,trenchii,-4.924242424242424e-6,37.65866662842876,35,npp,russnak2021,11
11_russnak2021,21.4691,trenchii,-2.3106060606060608e-5,37.05737864138695,40,npp,russnak2021,11
13_russnak2021,21.4691,minutum,3.0303030303030305e-6,40.9836416088657,10,npp,russnak2021,13
13_russnak2021,21.4691,minutum,9.848484848484848e-6,40.27249044438772,15,npp,russnak2021,13
13_russnak2021,21.4691,minutum,1.6666666666666667e-5,39.58559823145258,20,npp,russnak2021,13
13_russnak2021,21.4691,minutum,3.1439393939393945e-5,38.92174449622782,25,npp,russnak2021,13
13_russnak2021,21.4691,minutum,3.371212121212122e-5,38.27978928434875,30,npp,russnak2021,13
13_russnak2021,21.4691,minutum,1.3257575757575758e-5,37.65866662842876,35,npp,russnak2021,13
13_russnak2021,21.4691,minutum,-1.9696969696969697e-5,37.05737864138695,40,npp,russnak2021,13
15_russnak2021,21.4691,linucheae,4.166666666666667e-6,40.9836416088657,10,npp,russnak2021,15
15_russnak2021,21.4691,linucheae,2.348484848484849e-5,40.27249044438772,15,npp,russnak2021,15
15_russnak2021,21.4691,linucheae,3.371212121212122e-5,39.58559823145258,20,npp,russnak2021,15
15_russnak2021,21.4691,linucheae,4.1666666666666665e-5,38.92174449622782,25,npp,russnak2021,15
15_russnak2021,21.4691,linucheae,4.053030303030303e-5,38.27978928434875,30,npp,russnak2021,15
15_russnak2021,21.4691,linucheae,-1.628787878787879e-5,37.65866662842876,35,npp,russnak2021,15
15_russnak2021,21.4691,linucheae,-6.287878787878789e-5,37.05737864138695,40,npp,russnak2021,15
17_russnak2021,-8.7832,voratum,2.6283240568181822e-5,40.9836416088657,10,npp,russnak2021,17
17_russnak2021,-8.7832,voratum,3.0148423003787878e-5,40.27249044438772,15,npp,russnak2021,17
17_russnak2021,-8.7832,voratum,4.560915276515152e-5,39.58559823145258,20,npp,russnak2021,17
17_russnak2021,-8.7832,voratum,5.527210882575758e-5,38.92174449622782,25,npp,russnak2021,17
17_russnak2021,-8.7832,voratum,5.527210882575758e-5,38.27978928434875,30,npp,russnak2021,17
17_russnak2021,-8.7832,voratum,-1.6890847246212124e-4,37.65866662842876,35,npp,russnak2021,17
17_russnak2021,-8.7832,voratum,-4.135745208333334e-5,37.05737864138695,40,npp,russnak2021,17
19_russnak2021,21.4691,minutum,3.929680178030303e-5,39.58559823145258,20,npp,russnak2021,19
